NO_OF_FRAMES	392
109.01019	143.36855	-176.49600	-1.64447	-0.71295	-0.85748	2.23783	0.99981	-0.01460	0.01287	0.01496	0.99948	-0.02851	-0.01244	0.02870	0.99951	
109.30704	143.56892	-176.22632	-1.64397	-0.74914	-0.87394	2.25900	0.99980	-0.01487	0.01351	0.01525	0.99948	-0.02849	-0.01307	0.02869	0.99950	
109.01425	144.62706	-176.67184	-1.55656	-0.71175	-0.88992	2.21818	0.99980	-0.01519	0.01284	0.01553	0.99952	-0.02697	-0.01242	0.02716	0.99955	
108.89084	144.23009	-176.56680	-1.57419	-0.70063	-0.91757	2.22693	0.99980	-0.01567	0.01266	0.01601	0.99950	-0.02727	-0.01223	0.02747	0.99955	
108.32709	143.60342	-177.16763	-1.61695	-0.63927	-0.91776	2.29430	0.99981	-0.01570	0.01160	0.01602	0.99948	-0.02804	-0.01116	0.02822	0.99954	
108.32846	143.74490	-177.35220	-1.57043	-0.62983	-0.91925	2.26001	0.99981	-0.01574	0.01143	0.01604	0.99950	-0.02723	-0.01099	0.02740	0.99956	
108.40369	145.74033	-177.68842	-1.28963	-0.64113	-0.93339	2.20451	0.99980	-0.01603	0.01155	0.01629	0.99962	-0.02232	-0.01119	0.02251	0.99968	
108.32422	145.30786	-177.89679	-1.25682	-0.64031	-0.94241	2.24082	0.99980	-0.01620	0.01153	0.01645	0.99963	-0.02175	-0.01118	0.02193	0.99970	
108.29291	144.15163	-177.88528	-1.31612	-0.64621	-0.94512	2.30900	0.99980	-0.01623	0.01165	0.01649	0.99960	-0.02278	-0.01128	0.02297	0.99967	
108.39554	144.28503	-177.91452	-1.27554	-0.65264	-0.92441	2.26301	0.99980	-0.01588	0.01175	0.01613	0.99963	-0.02207	-0.01139	0.02226	0.99969	
108.07626	144.29446	-178.09256	-1.25243	-0.61635	-0.90723	2.24522	0.99982	-0.01559	0.01110	0.01583	0.99964	-0.02168	-0.01076	0.02186	0.99970	
108.36835	143.67307	-177.57538	-1.27725	-0.66757	-0.92163	2.30049	0.99980	-0.01582	0.01201	0.01608	0.99963	-0.02210	-0.01165	0.02229	0.99968	
108.58939	143.64563	-177.18887	-1.25130	-0.69176	-0.96830	2.24609	0.99978	-0.01663	0.01244	0.01690	0.99962	-0.02163	-0.01207	0.02184	0.99969	
108.36942	143.45496	-176.71948	-1.24012	-0.68162	-0.96973	2.17019	0.99979	-0.01666	0.01226	0.01692	0.99963	-0.02144	-0.01190	0.02164	0.99970	
108.63388	142.13544	-175.87253	-1.43007	-0.71286	-0.98966	2.30542	0.99977	-0.01696	0.01287	0.01727	0.99954	-0.02474	-0.01244	0.02495	0.99961	
108.64862	142.10657	-175.40387	-1.46194	-0.71336	-0.94931	2.23864	0.99979	-0.01624	0.01287	0.01657	0.99954	-0.02530	-0.01245	0.02551	0.99960	
109.01651	142.39946	-174.45947	-1.43728	-0.76536	-0.96534	2.33468	0.99977	-0.01651	0.01377	0.01685	0.99955	-0.02485	-0.01336	0.02508	0.99960	
108.75159	142.46530	-174.23709	-1.44398	-0.74941	-0.97504	2.30589	0.99977	-0.01668	0.01350	0.01702	0.99954	-0.02497	-0.01308	0.02520	0.99960	
108.76270	142.47528	-173.96518	-1.44832	-0.73594	-0.97884	2.34885	0.99977	-0.01675	0.01327	0.01708	0.99954	-0.02505	-0.01284	0.02527	0.99960	
108.64948	141.99341	-173.85901	-1.53688	-0.71459	-0.98051	2.30294	0.99978	-0.01677	0.01292	0.01711	0.99950	-0.02660	-0.01247	0.02682	0.99956	
108.71887	142.51140	-174.05103	-1.50461	-0.71220	-0.97386	2.25997	0.99978	-0.01666	0.01287	0.01699	0.99952	-0.02604	-0.01243	0.02626	0.99958	
109.15280	142.16751	-174.24680	-1.55040	-0.74941	-0.98597	2.29323	0.99977	-0.01685	0.01354	0.01721	0.99949	-0.02683	-0.01308	0.02705	0.99955	
109.03552	140.70332	-174.92593	-1.82128	-0.69614	-0.86439	2.32522	0.99981	-0.01469	0.01262	0.01508	0.99939	-0.03160	-0.01215	0.03178	0.99942	
109.34030	140.88239	-175.43985	-1.83466	-0.71128	-0.87017	2.27558	0.99981	-0.01478	0.01289	0.01519	0.99938	-0.03182	-0.01241	0.03201	0.99941	
109.24847	141.39558	-176.19345	-1.71820	-0.69994	-0.93268	2.22446	0.99979	-0.01590	0.01270	0.01628	0.99942	-0.02978	-0.01222	0.02998	0.99948	
108.97314	141.46065	-177.38397	-1.69303	-0.65888	-0.91463	2.24628	0.99981	-0.01562	0.01196	0.01596	0.99944	-0.02936	-0.01150	0.02954	0.99950	
108.64868	142.75632	-177.92871	-1.47148	-0.62299	-0.96398	2.19923	0.99980	-0.01654	0.01130	0.01682	0.99953	-0.02549	-0.01087	0.02568	0.99961	
109.14487	142.78355	-177.88770	-1.44151	-0.68930	-0.95348	2.21938	0.99979	-0.01633	0.01244	0.01664	0.99955	-0.02495	-0.01203	0.02515	0.99961	
108.44049	142.81104	-178.85831	-1.43732	-0.60598	-0.94271	2.29030	0.99981	-0.01618	0.01098	0.01645	0.99955	-0.02491	-0.01058	0.02508	0.99963	
108.98608	143.41217	-178.42596	-1.32452	-0.67064	-0.93780	2.25020	0.99980	-0.01609	0.01208	0.01637	0.99960	-0.02292	-0.01170	0.02311	0.99966	
108.51321	143.73694	-178.74567	-1.23889	-0.63579	-0.93367	2.27919	0.99981	-0.01605	0.01144	0.01629	0.99964	-0.02144	-0.01110	0.02162	0.99970	
108.68170	144.17734	-178.18903	-1.13127	-0.67077	-0.95148	2.22533	0.99979	-0.01637	0.01203	0.01660	0.99967	-0.01955	-0.01171	0.01974	0.99974	
108.11148	144.06606	-178.31485	-1.16185	-0.61927	-0.94086	2.25762	0.99981	-0.01620	0.01114	0.01642	0.99966	-0.02010	-0.01081	0.02028	0.99974	
108.14008	143.31989	-178.01575	-1.21393	-0.63883	-0.94047	2.29345	0.99980	-0.01617	0.01149	0.01641	0.99964	-0.02100	-0.01115	0.02118	0.99971	
108.25418	143.10373	-177.51001	-1.22361	-0.66250	-0.94660	2.28950	0.99980	-0.01627	0.01191	0.01652	0.99964	-0.02116	-0.01156	0.02135	0.99971	
108.89090	142.38429	-176.28400	-1.31423	-0.73380	-0.99159	2.25898	0.99977	-0.01701	0.01320	0.01730	0.99959	-0.02271	-0.01281	0.02293	0.99965	
108.62961	141.51141	-176.38162	-1.46656	-0.68721	-0.94974	2.30210	0.99979	-0.01626	0.01241	0.01657	0.99954	-0.02539	-0.01199	0.02559	0.99960	
108.70001	141.47522	-176.13495	-1.49471	-0.68874	-0.95899	2.32659	0.99979	-0.01642	0.01245	0.01674	0.99953	-0.02588	-0.01202	0.02608	0.99959	
109.02322	142.16873	-176.15582	-1.45638	-0.70892	-0.97105	2.22410	0.99978	-0.01663	0.01280	0.01695	0.99954	-0.02520	-0.01237	0.02541	0.99960	
109.17880	140.82535	-175.71198	-1.63668	-0.71835	-0.97507	2.26094	0.99978	-0.01665	0.01302	0.01702	0.99945	-0.02834	-0.01254	0.02856	0.99951	
108.93243	141.29163	-176.37314	-1.64714	-0.67272	-0.92636	2.29784	0.99980	-0.01582	0.01220	0.01617	0.99946	-0.02855	-0.01174	0.02874	0.99952	
108.63077	141.64540	-177.03329	-1.65287	-0.63088	-0.92207	2.26552	0.99981	-0.01577	0.01147	0.01609	0.99946	-0.02866	-0.01101	0.02884	0.99952	
108.90900	141.77197	-176.74875	-1.67400	-0.66054	-0.92778	2.24542	0.99980	-0.01585	0.01199	0.01619	0.99945	-0.02902	-0.01153	0.02921	0.99951	
109.09006	143.06790	-176.81009	-1.63160	-0.66773	-0.90875	2.29143	0.99981	-0.01552	0.01210	0.01586	0.99947	-0.02828	-0.01165	0.02847	0.99953	
108.82596	142.70625	-177.15222	-1.64683	-0.65556	-0.88692	2.30728	0.99981	-0.01514	0.01188	0.01548	0.99947	-0.02856	-0.01144	0.02874	0.99952	
108.80505	143.20425	-176.87482	-1.62975	-0.65498	-0.89488	2.25704	0.99981	-0.01529	0.01187	0.01562	0.99948	-0.02826	-0.01143	0.02844	0.99953	
108.89972	143.10043	-176.81183	-1.64103	-0.68723	-0.90482	2.27359	0.99980	-0.01544	0.01244	0.01579	0.99947	-0.02844	-0.01199	0.02864	0.99952	
108.75308	143.50497	-176.77911	-1.58351	-0.68277	-0.90003	2.25874	0.99981	-0.01537	0.01234	0.01571	0.99950	-0.02744	-0.01192	0.02763	0.99955	
109.03632	143.36008	-176.07864	-1.60340	-0.72664	-0.92244	2.24525	0.99979	-0.01574	0.01313	0.01610	0.99948	-0.02777	-0.01268	0.02798	0.99953	
108.51453	142.99992	-176.14658	-1.57658	-0.69505	-0.90805	2.28699	0.99980	-0.01551	0.01256	0.01585	0.99950	-0.02732	-0.01213	0.02751	0.99955	
108.55087	142.56445	-175.89294	-1.58578	-0.70705	-0.89645	2.27073	0.99980	-0.01530	0.01277	0.01564	0.99950	-0.02748	-0.01234	0.02767	0.99954	
108.90405	142.26926	-175.65863	-1.57443	-0.75390	-0.89419	2.28651	0.99979	-0.01524	0.01358	0.01560	0.99951	-0.02727	-0.01316	0.02747	0.99954	
108.62814	142.08406	-175.39148	-1.54298	-0.73137	-0.88458	2.26773	0.99980	-0.01509	0.01317	0.01544	0.99952	-0.02673	-0.01276	0.02692	0.99956	
108.45767	142.07910	-175.61075	-1.50148	-0.70507	-0.87812	2.23680	0.99981	-0.01500	0.01270	0.01532	0.99954	-0.02601	-0.01231	0.02620	0.99958	
108.92645	142.80917	-175.47333	-1.39139	-0.74136	-0.86765	2.18673	0.99980	-0.01482	0.01330	0.01514	0.99960	-0.02408	-0.01294	0.02428	0.99962	
108.64801	142.59082	-176.16949	-1.41807	-0.68994	-0.88680	2.30741	0.99981	-0.01517	0.01242	0.01548	0.99958	-0.02456	-0.01204	0.02475	0.99962	
108.94846	142.29776	-176.06464	-1.45146	-0.70202	-0.91855	2.25462	0.99980	-0.01572	0.01265	0.01603	0.99956	-0.02513	-0.01225	0.02533	0.99960	
108.94363	142.29413	-176.86227	-1.47860	-0.67740	-0.92937	2.28183	0.99980	-0.01591	0.01224	0.01622	0.99954	-0.02561	-0.01182	0.02580	0.99960	
108.49222	142.90717	-177.64069	-1.47977	-0.60847	-0.93341	2.23639	0.99981	-0.01601	0.01104	0.01629	0.99954	-0.02565	-0.01062	0.02582	0.99961	
108.87704	143.45724	-177.78702	-1.49832	-0.61872	-0.91739	2.23798	0.99981	-0.01572	0.01121	0.01601	0.99953	-0.02597	-0.01080	0.02615	0.99960	
108.89105	143.68570	-178.14658	-1.53566	-0.60636	-0.93226	2.26705	0.99981	-0.01598	0.01101	0.01627	0.99951	-0.02662	-0.01058	0.02680	0.99958	
108.55270	143.83902	-178.77551	-1.50848	-0.56568	-0.99657	2.20215	0.99980	-0.01713	0.01033	0.01739	0.99951	-0.02615	-0.00987	0.02632	0.99960	
109.18878	144.89705	-178.44034	-1.47686	-0.62512	-1.00732	2.20785	0.99979	-0.01729	0.01136	0.01758	0.99952	-0.02558	-0.01091	0.02577	0.99961	
108.98737	144.71523	-178.60321	-1.53824	-0.59468	-0.96692	2.23021	0.99980	-0.01659	0.01083	0.01687	0.99950	-0.02667	-0.01038	0.02684	0.99959	
109.40350	145.30356	-178.37344	-1.47660	-0.63736	-0.97798	2.23468	0.99979	-0.01678	0.01156	0.01707	0.99953	-0.02558	-0.01112	0.02577	0.99961	
109.16913	144.82953	-178.49011	-1.56422	-0.60907	-0.92525	2.24369	0.99981	-0.01585	0.01107	0.01615	0.99950	-0.02712	-0.01063	0.02730	0.99957	
109.51041	145.39566	-178.06561	-1.44472	-0.64635	-0.92206	2.21189	0.99981	-0.01580	0.01168	0.01609	0.99956	-0.02503	-0.01128	0.02521	0.99962	
109.33212	145.47842	-178.34744	-1.41159	-0.62492	-0.91167	2.26022	0.99981	-0.01564	0.01129	0.01591	0.99957	-0.02446	-0.01091	0.02463	0.99964	
108.99063	145.08842	-178.25580	-1.46919	-0.58095	-0.89640	2.33159	0.99983	-0.01538	0.01054	0.01564	0.99955	-0.02548	-0.01014	0.02564	0.99962	
109.47177	145.38004	-177.85242	-1.35231	-0.63434	-0.87336	2.24518	0.99982	-0.01498	0.01143	0.01524	0.99961	-0.02343	-0.01107	0.02360	0.99966	
109.59171	144.70831	-177.14847	-1.36610	-0.65316	-0.90095	2.21575	0.99981	-0.01545	0.01177	0.01572	0.99960	-0.02366	-0.01140	0.02384	0.99965	
110.10556	144.44510	-176.21063	-1.38782	-0.70082	-0.89754	2.30922	0.99980	-0.01536	0.01261	0.01566	0.99959	-0.02403	-0.01223	0.02422	0.99963	
109.93323	144.19687	-175.95514	-1.35838	-0.67918	-0.90499	2.24276	0.99981	-0.01551	0.01222	0.01579	0.99960	-0.02352	-0.01185	0.02370	0.99965	
110.38068	144.40067	-175.47812	-1.34358	-0.70257	-0.86938	2.24301	0.99981	-0.01488	0.01261	0.01517	0.99961	-0.02326	-0.01226	0.02345	0.99965	
111.01352	144.66565	-174.91516	-1.13344	-0.79819	-1.01712	2.31050	0.99975	-0.01747	0.01428	0.01775	0.99965	-0.01953	-0.01393	0.01978	0.99971	
110.29193	143.81490	-174.99445	-1.25438	-0.70392	-1.00557	2.31209	0.99977	-0.01728	0.01266	0.01755	0.99961	-0.02167	-0.01229	0.02189	0.99968	
110.58554	145.15807	-175.04050	-1.06093	-0.71918	-1.05732	2.26345	0.99975	-0.01822	0.01289	0.01845	0.99966	-0.01828	-0.01255	0.01851	0.99975	
110.77948	142.98682	-174.74371	-1.48343	-0.70407	-0.93539	2.24097	0.99979	-0.01600	0.01270	0.01632	0.99954	-0.02568	-0.01229	0.02589	0.99959	
111.05499	142.70837	-175.09341	-1.51828	-0.70357	-0.91394	2.27573	0.99980	-0.01562	0.01270	0.01595	0.99953	-0.02630	-0.01228	0.02649	0.99957	
111.50626	142.77667	-175.30692	-1.55773	-0.71897	-0.92220	2.23741	0.99979	-0.01575	0.01298	0.01609	0.99951	-0.02698	-0.01255	0.02718	0.99955	
111.65549	142.72865	-175.72882	-1.59180	-0.70952	-0.94820	2.18526	0.99979	-0.01620	0.01284	0.01655	0.99948	-0.02757	-0.01238	0.02778	0.99954	
111.46674	142.38139	-176.66583	-1.62229	-0.65652	-0.94572	2.23616	0.99980	-0.01617	0.01192	0.01650	0.99947	-0.02812	-0.01146	0.02831	0.99953	
111.48901	142.17090	-177.39053	-1.63609	-0.62073	-0.95056	2.23363	0.99980	-0.01627	0.01130	0.01659	0.99946	-0.02837	-0.01083	0.02855	0.99953	
112.05185	141.85939	-177.44733	-1.62329	-0.66894	-0.94894	2.25527	0.99979	-0.01622	0.01214	0.01656	0.99947	-0.02813	-0.01167	0.02833	0.99953	
111.90558	142.67441	-178.11151	-1.56420	-0.61991	-0.93380	2.23668	0.99981	-0.01600	0.01126	0.01630	0.99950	-0.02712	-0.01082	0.02730	0.99957	
111.77023	143.10532	-178.42365	-1.47142	-0.60301	-0.94387	2.23381	0.99981	-0.01620	0.01094	0.01647	0.99954	-0.02550	-0.01052	0.02568	0.99961	
111.61322	143.10831	-178.60880	-1.48494	-0.57929	-0.91634	2.25908	0.99982	-0.01573	0.01052	0.01599	0.99954	-0.02575	-0.01011	0.02591	0.99961	
112.13480	143.92485	-178.07639	-1.35401	-0.65404	-0.93479	2.20325	0.99980	-0.01604	0.01180	0.01631	0.99959	-0.02344	-0.01141	0.02363	0.99966	
111.99042	143.98972	-178.21158	-1.36346	-0.65503	-0.94543	2.24874	0.99980	-0.01622	0.01182	0.01650	0.99959	-0.02360	-0.01143	0.02379	0.99965	
111.81873	144.11714	-178.10175	-1.39153	-0.64391	-0.88931	2.30633	0.99982	-0.01524	0.01161	0.01552	0.99959	-0.02411	-0.01124	0.02428	0.99964	
111.92346	144.51184	-177.50165	-1.36154	-0.67401	-0.88519	2.25601	0.99981	-0.01516	0.01213	0.01545	0.99960	-0.02358	-0.01176	0.02376	0.99965	
111.40936	145.59747	-177.49127	-1.27407	-0.62863	-0.88128	2.21402	0.99982	-0.01513	0.01131	0.01538	0.99964	-0.02206	-0.01097	0.02223	0.99969	
111.43402	144.03865	-177.00711	-1.41102	-0.65428	-0.88253	2.29055	0.99982	-0.01512	0.01179	0.01540	0.99958	-0.02445	-0.01142	0.02462	0.99963	
111.80438	144.30487	-176.37186	-1.40256	-0.69924	-0.88466	2.28411	0.99981	-0.01514	0.01258	0.01544	0.99959	-0.02429	-0.01220	0.02447	0.99963	
111.67117	144.20990	-175.72763	-1.38727	-0.69521	-0.88482	2.21455	0.99981	-0.01514	0.01250	0.01544	0.99959	-0.02402	-0.01213	0.02421	0.99963	
111.83502	143.52231	-175.59589	-1.41437	-0.72393	-0.89372	2.24158	0.99980	-0.01528	0.01301	0.01560	0.99958	-0.02448	-0.01263	0.02468	0.99962	
111.85770	143.20206	-175.32355	-1.41943	-0.73083	-0.89521	2.25328	0.99980	-0.01530	0.01314	0.01562	0.99958	-0.02457	-0.01276	0.02477	0.99961	
111.65775	142.72189	-175.51355	-1.41741	-0.71913	-0.92468	2.29128	0.99979	-0.01582	0.01294	0.01614	0.99957	-0.02453	-0.01255	0.02473	0.99962	
111.44626	142.81825	-175.37637	-1.38192	-0.70827	-0.94658	2.19879	0.99979	-0.01622	0.01275	0.01652	0.99958	-0.02391	-0.01236	0.02411	0.99963	
111.29443	141.96774	-175.81613	-1.45323	-0.70840	-0.94981	2.32437	0.99979	-0.01626	0.01278	0.01658	0.99955	-0.02515	-0.01236	0.02536	0.99960	
111.02670	141.95482	-176.00806	-1.45786	-0.68755	-0.93856	2.18378	0.99979	-0.01607	0.01241	0.01638	0.99955	-0.02524	-0.01200	0.02544	0.99960	
111.06442	140.42352	-175.76135	-1.65657	-0.70618	-0.96742	2.27362	0.99978	-0.01652	0.01281	0.01688	0.99945	-0.02870	-0.01232	0.02891	0.99951	
111.24289	141.16570	-175.92871	-1.62025	-0.73654	-0.94133	2.28694	0.99978	-0.01606	0.01331	0.01643	0.99947	-0.02806	-0.01285	0.02827	0.99952	
110.39401	141.30975	-176.90881	-1.60825	-0.66987	-0.93965	2.25515	0.99980	-0.01606	0.01215	0.01640	0.99948	-0.02787	-0.01169	0.02806	0.99954	
110.10065	141.77737	-177.20599	-1.60069	-0.65478	-0.94395	2.23532	0.99980	-0.01615	0.01188	0.01647	0.99948	-0.02774	-0.01143	0.02793	0.99954	
109.96829	142.55002	-177.58527	-1.59967	-0.66427	-0.94488	2.25640	0.99980	-0.01616	0.01205	0.01649	0.99948	-0.02772	-0.01159	0.02791	0.99954	
109.54535	143.90274	-177.93707	-1.49711	-0.63607	-0.97454	2.19966	0.99979	-0.01671	0.01154	0.01701	0.99952	-0.02593	-0.01110	0.02612	0.99960	
109.20114	144.20363	-178.37613	-1.50040	-0.62358	-1.01467	2.22363	0.99978	-0.01742	0.01134	0.01771	0.99951	-0.02599	-0.01088	0.02618	0.99960	
108.68201	144.70654	-178.73758	-1.48494	-0.59592	-1.00761	2.22403	0.99979	-0.01731	0.01085	0.01758	0.99951	-0.02573	-0.01040	0.02591	0.99961	
108.78824	144.72610	-178.54004	-1.52780	-0.63138	-0.98468	2.29662	0.99979	-0.01689	0.01147	0.01718	0.99950	-0.02647	-0.01102	0.02666	0.99958	
108.64590	145.29115	-178.59070	-1.50382	-0.62208	-0.95567	2.29786	0.99980	-0.01639	0.01129	0.01668	0.99952	-0.02606	-0.01086	0.02624	0.99960	
108.48730	146.16129	-178.58801	-1.38149	-0.62711	-0.94560	2.25356	0.99980	-0.01623	0.01134	0.01650	0.99958	-0.02393	-0.01094	0.02411	0.99965	
107.85226	146.12482	-178.72562	-1.37033	-0.57377	-0.94676	2.28745	0.99981	-0.01628	0.01040	0.01652	0.99958	-0.02375	-0.01001	0.02391	0.99966	
108.26123	145.99605	-178.01669	-1.34273	-0.63812	-0.93550	2.27632	0.99980	-0.01606	0.01152	0.01633	0.99960	-0.02325	-0.01114	0.02343	0.99966	
108.07443	145.48500	-177.86566	-1.31763	-0.64848	-0.93893	2.24648	0.99980	-0.01612	0.01169	0.01639	0.99961	-0.02281	-0.01132	0.02299	0.99967	
108.13559	144.97757	-177.11542	-1.36215	-0.66162	-0.89977	2.33745	0.99981	-0.01542	0.01192	0.01570	0.99960	-0.02359	-0.01155	0.02377	0.99965	
108.51263	144.39497	-176.32285	-1.41908	-0.70933	-0.86108	2.26292	0.99981	-0.01472	0.01275	0.01503	0.99959	-0.02458	-0.01238	0.02476	0.99962	
108.56598	143.80396	-175.94461	-1.44095	-0.71426	-0.86443	2.30340	0.99981	-0.01477	0.01284	0.01509	0.99957	-0.02496	-0.01247	0.02514	0.99961	
108.24677	143.70117	-175.65451	-1.45438	-0.67690	-0.85114	2.30418	0.99982	-0.01455	0.01219	0.01485	0.99957	-0.02520	-0.01181	0.02538	0.99961	
108.33786	144.11868	-175.21915	-1.41308	-0.66812	-0.85919	2.23145	0.99982	-0.01470	0.01203	0.01499	0.99959	-0.02448	-0.01166	0.02466	0.99963	
108.76581	144.42056	-174.78775	-1.30376	-0.71676	-0.94639	2.31110	0.99979	-0.01623	0.01288	0.01652	0.99961	-0.02254	-0.01251	0.02275	0.99966	
108.70477	144.75140	-174.83185	-1.33069	-0.68965	-0.95027	2.21428	0.99979	-0.01630	0.01242	0.01658	0.99960	-0.02302	-0.01204	0.02322	0.99966	
109.06271	144.89006	-174.66699	-1.35185	-0.70206	-0.97146	2.30790	0.99978	-0.01666	0.01265	0.01695	0.99958	-0.02338	-0.01225	0.02359	0.99965	
109.18918	145.08441	-174.87653	-1.39776	-0.67638	-0.99514	2.22556	0.99978	-0.01707	0.01222	0.01737	0.99956	-0.02418	-0.01180	0.02439	0.99963	
109.87137	145.64426	-174.79980	-1.38677	-0.72074	-0.98501	2.32202	0.99977	-0.01688	0.01299	0.01719	0.99956	-0.02398	-0.01258	0.02420	0.99963	
109.67883	143.79330	-175.46826	-1.63753	-0.68457	-1.00147	2.25375	0.99978	-0.01713	0.01244	0.01748	0.99944	-0.02836	-0.01195	0.02857	0.99952	
109.56561	144.54413	-176.28226	-1.63006	-0.64590	-0.98381	2.21882	0.99979	-0.01684	0.01176	0.01717	0.99945	-0.02825	-0.01127	0.02844	0.99953	
109.83633	144.33603	-176.88962	-1.66331	-0.65334	-0.97887	2.27937	0.99979	-0.01675	0.01189	0.01708	0.99944	-0.02883	-0.01140	0.02902	0.99951	
109.85010	146.13974	-177.77289	-1.49248	-0.63804	-0.93001	2.19800	0.99981	-0.01594	0.01155	0.01623	0.99953	-0.02586	-0.01114	0.02604	0.99960	
109.41891	145.20947	-178.51715	-1.55071	-0.59006	-0.95081	2.26947	0.99981	-0.01631	0.01074	0.01659	0.99950	-0.02689	-0.01030	0.02706	0.99958	
109.65320	145.67953	-178.70279	-1.50554	-0.59765	-0.93160	2.25910	0.99981	-0.01598	0.01085	0.01626	0.99953	-0.02610	-0.01043	0.02627	0.99960	
